From,To
A0A330EXK9,ecln:ECNIH4_10630
A0A0M7F3X1,ecln:ECNIH4_20385
A0A1B3EX16,eclg:EC036_04670
A0A330EUF8,eclg:EC036_04580
A0A330EUF8,ecln:ECNIH4_20495
A0A270UDV6,eclg:EC036_04380
A0A2T4XVA3,eclg:EC036_39500
A0A2T4XVA3,ecln:ECNIH4_02960
A0A6L3E9I2,eclg:EC036_42820
A0A6L3E9I2,ecln:ECNIH4_21840
A0A6L3EE32,eclg:EC036_32320
A0A6L3EE32,ecln:ECNIH4_06545
A0A094YR29,eclg:EC036_43270
A0A094YR29,ecln:ECNIH4_22115
A0A3R9FVM3,eclg:EC036_43280
A0A3R9FVM3,ecln:ECNIH4_22120
A0A145JHV3,eclg:EC036_43480
A0A145JHV3,ecln:ECNIH4_22220
A0A5E3W0T4,eclg:EC036_44140
A0A4Q8WWD1,eclg:EC036_08200
A0A4Q8WWD1,ecln:ECNIH4_18590
A0A1B3EXV1,eclg:EC036_08010
A0A1B3EXV0,eclg:EC036_07990
A0A0M3F783,eclg:EC036_07940
A0A0P8IKP1,eclg:EC036_07230
A0A0P8IKP1,ecln:ECNIH4_19115
A0A094XPL1,eclg:EC036_07150
A0A094XPL1,ecln:ECNIH4_19155
A0A144EAE8,eclg:EC036_07060
A0A144E8G4,eclg:EC036_06760
A0A094XTD6,ecli:ECNIH5_03390
A0A155VVS3,eclg:EC036_21360
A0A0M7BXN7,eclg:EC036_33540
A0A6L3E422,eclg:EC036_33660
A0A4Q2E0L2,eclg:EC036_33780
A0A4Q2E0L2,ecln:ECNIH4_05595
A0A0P8N010,eclg:EC036_31430
A0A0P8N010,ecln:ECNIH4_07035
A0A330GM65,eclg:EC036_31450
A0A330GM65,ecln:ECNIH4_07025
A0A126PNA0,eclg:EC036_26020
A0A0M2GAK3,eclg:EC036_26040
C5IUM5,eclg:EC036_25440
C5IUM5,ecln:ECNIH4_10145
A0A144G9L5,eclg:EC036_39740
A0A144G9M5,eclg:EC036_39920
A0A5E3W196,eclg:EC036_04250
A0A5E3W196,ecln:ECNIH4_20625
A0A1B3EWX5,eclg:EC036_04220
A0A330EGE0,ecln:ECNIH4_20645
A0A4Q8WUA9,eclg:EC036_37720
A0A0E3APC8,eclg:EC036_41150
A0A330ERN0,eclg:EC036_41180
A0A443UQP4,eclg:EC036_10160
A0A443UQP4,ecln:ECNIH4_17495
A0A421ILR6,eclg:EC036_09900
A0A0P8L8R5,ecln:ECNIH4_17655
A0A0P8J3Q9,eclg:EC036_09760
A0A0P8J3Q9,ecln:ECNIH4_17695
A0A144PYP0,eclg:EC036_03070
A0A0M3EWX0,ecln:ECNIH4_01180
A0A6L3E3K2,eclg:EC036_02340
A0A0P8IP23,eclg:EC036_40610
A0A0P8IP23,ecln:ECNIH4_02320
A0A1B3EW75,eclg:EC036_01480
A0A330G993,eclg:EC036_08090
A0A330G993,ecln:ECNIH4_18640
A0A3R8Z3M7,eclg:EC036_06980
A0A3R8Z3M7,ecli:ECNIH5_03580
A0A3R8Z3M7,ecln:ECNIH4_19230
A0A1B0GX76,eclg:EC036_04110
A0A1B0GX76,ecln:ECNIH4_20690
A0A421IL14,eclg:EC036_09590
A0A6L3E8H0,eclg:EC036_10560
A0A6L3E8H0,ecli:ECNIH5_05280
Q84EY5,eclg:EC036_12300
A0A427KST0,eclg:EC036_28990
A0A3S0TIS2,eclg:EC036_28910
A0A3S0SR89,eclg:EC036_30040
A0A144XS12,eclg:EC036_35280
A0A145EC61,ecln:ECNIH4_02940
A0A3R8Z470,eclg:EC036_41400
A0A7V7JF00,eclg:EC036_00040
A0A1B3EVV7,eclg:EC036_00160
A0A421IDU9,eclg:EC036_00180
A0A421IDU5,eclg:EC036_00200
A0A421IDZ8,eclg:EC036_00210
A0A0M7FZ86,eclg:EC036_00220
A0A1B3EVW7,eclg:EC036_00230
A0A0M7FYT5,eclg:EC036_00290
A0A4Q8WV12,eclg:EC036_00360
A0A7V7M744,eclg:EC036_00370
A0A421IDT1,eclg:EC036_00380
A0A421IDL7,eclg:EC036_00390
A0A421IDN2,eclg:EC036_00490
A0A0M7G047,eclg:EC036_00510
A0A0M7FZD0,eclg:EC036_00520
A0A0M7G010,eclg:EC036_00530
A0A1B3EVY9,eclg:EC036_00540
A0A0M7FXS3,eclg:EC036_00620
A0A421IDJ2,eclg:EC036_00670
A0A421IJS4,eclg:EC036_00700
