"","x"
"813","NP_415404.1"
"814","NP_415405.1"
"815","NP_415406.1"
"816","NP_415407.1"
"817","NP_415408.1"
"818","NP_415409.1"
"819","NP_415410.1"
"820","NP_415411.2"
"821","NP_415412.1"
"822","NP_415413.1"
"823","NP_415414.4"
"824","NP_415415.1"
"825","NP_415416.1"
"826","NP_415417.1"
"827","NP_415418.1"
"828","NP_415419.2"
"829","NP_415420.1"
"830","NP_415421.1"
"831","NP_415422.1"
"832","NP_415423.1"
"833","NP_415424.1"
"834","NP_415425.4"
"835","NP_415426.1"
"836","NP_415427.1"
"837","NP_415428.1"
"838","NP_415429.2"
"839","NP_415430.1"
"840","NP_415431.1"
"841","NP_415432.1"
"842","NP_415433.4"
"843","NP_415434.1"
"844","NP_415435.1"
"845","NP_415436.1"
"846","NP_415437.1"
"847","NP_415438.1"
"848","NP_415439.1"
"849","NP_415440.1"
"850","NP_415441.1"
"851","NP_415442.1"
"852","NP_415443.2"
"853","NP_415444.1"
"854","NP_415445.1"
"855","NP_415446.1"
"856","NP_415447.1"
"857","NP_415448.1"
"858","NP_415449.1"
"859","NP_415450.1"
"860","NP_415451.1"
"861","NP_415452.1"
"862","NP_415453.1"
"863","NP_415454.4"
"864","NP_415455.1"
"865","NP_415456.4"
"866","NP_415457.1"
"867","NP_415458.2"
"868","NP_415459.1"
"869","NP_415460.1"
"870","NP_415461.1"
"871","NP_415462.1"
"872","NP_415463.2"
"873","NP_415464.4"
"874","NP_415465.1"
"875","NP_415466.4"
"876","NP_415467.1"
"877","NP_415468.1"
"878","NP_415469.1"
"879","NP_415470.1"
"880","NP_415471.1"
"881","NP_415472.2"
"882","NP_415473.1"
"883","NP_415474.1"
"884","NP_415475.1"
"885","NP_415476.1"
"886","NP_415477.1"
"887","NP_415478.1"
"888","NP_415479.1"
"889","NP_415480.2"
"890","NP_415481.1"
"891","NP_415482.1"
"892","NP_415483.2"
"893","NP_415484.1"
"894","NP_415485.4"
"895","NP_415486.4"
"896","NP_415487.4"
"897","NP_415488.1"
"898","NP_415489.4"
"899","NP_415490.1"
"900","NP_415491.1"
"901","NP_415492.1"
"902","NP_415493.1"
"903","NP_415494.1"
"904","NP_415495.1"
"905","NP_415496.1"
"906","NP_415497.1"
"907","NP_415498.1"
"908","NP_415500.1"
"909","NP_415501.1"
"910","NP_415502.4"
"911","NP_415503.1"
"912","NP_415504.1"
"913","NP_415505.1"
