From	To
Q8DR09	spr:spr0396
Q8CZ61	spr:spr0405
Q8DNP9	spr:spr1602
P65122	spr:spr0211
P67331	spr:spr0084
Q8CY62	spr:spr1965
Q8DR60	spr:spr0328
Q8DNF5	spr:spr1768
Q8DR26	spr:spr0368
Q8DRI0	spr:spr0121
Q8DRJ2	spr:spr0092
Q8DNG1	spr:spr1756
P0A3S4	spr:spr1779
Q8CY75	spr:spr1915
Q8DR59	spr:spr0329
P64031	spr:spr1343
Q8CYI0	spr:spr1457
Q8DQV3	spr:spr0480
Q8CYX9	spr:spr0770
Q8CWP8	spr:spr1531
Q8CZ16	spr:spr0583
Q8DRE4	spr:spr0172
Q8CWU5	spr:spr0271
P59662	spr:spr0364
Q7ZAK6	spr:spr1539
P63545	spr:spr1435
Q8DN96	spr:spr1847
Q8DNZ9	spr:spr1443
Q8DNH6	spr:spr1717
Q8DRD4	spr:spr0210
Q8CZ15	spr:spr0586
Q7CRB8	spr:spr0383
Q8CZ01	spr:spr0643
