From,To
A6TA00,kpn:KPN_01990
A6TA01,kpn:KPN_01991
A6TA02,kpn:KPN_01992
A6TA05,kpn:KPN_01995
A6TA06,kpn:KPN_01996
A6TA10,kpn:KPN_02000
A6TA21,kpn:KPN_02014
A6TA22,kpn:KPN_02015
A6TA31,kpn:KPN_02024
A6TA41,kpn:KPN_02034
A6TA44,kpn:KPN_02037
A6TA48,kpn:KPN_02041
A6TA58,kpn:KPN_02051
A6TA86,kpn:KPN_02079
A6TA94,kpn:KPN_02087
A6TAA1,kpn:KPN_02094
A6TAA2,kpn:KPN_02095
A6TAB1,kpn:KPN_02104
A6TAB3,kpn:KPN_02106
A6TAC0,kpn:KPN_02113
A6TAC6,kpn:KPN_02119
A6TAD8,kpn:KPN_02131
A6TAE0,kpn:KPN_02133
A6TAE1,kpn:KPN_02134
A6TAE4,kpn:KPN_02137
A6TAE5,kpn:KPN_02138
A6TAE6,kpn:KPN_02139
A6TAE7,kpn:KPN_02140
A6TAE9,kpn:KPN_02142
A6TAF9,kpn:KPN_02152
A6TAG0,kpn:KPN_02153
A6TAG3,kpn:KPN_02156
A6TAG4,kpn:KPN_02157
A6TAH2,kpn:KPN_02165
A6TAH5,kpn:KPN_02168
A6TAH8,kpn:KPN_02171
A6TAI1,kpn:KPN_02174
A6TAI3,kpn:KPN_02176
A6TAJ4,kpn:KPN_02187
A6TAJ7,kpn:KPN_02190
A6TAJ8,kpn:KPN_02191
A6TAJ9,kpn:KPN_02192
A6TAK0,kpn:KPN_02193
A6TAK3,kpn:KPN_02196
A6TAK5,kpn:KPN_02198
A6TAK6,kpn:KPN_02199
A6TAK8,kpn:KPN_02201
A6TAK9,kpn:KPN_02202
A6TAL1,kpn:KPN_02204
A6TAL6,kpn:KPN_02211
A6TAL7,kpn:KPN_02212
A6TAL8,kpn:KPN_02213
A6TAM2,kpn:KPN_02217
A6TAM3,kpn:KPN_02218
A6TAN0,kpn:KPN_02225
A6TAN1,kpn:KPN_02226
A6TAN4,kpn:KPN_02229
A6TAN5,kpn:KPN_02230
A6TAN6,kpn:KPN_02231
A6TAN9,kpn:KPN_02234
A6TAP0,kpn:KPN_02235
A6TAP6,kpn:KPN_02241
A6TAP8,kpn:KPN_02243
A6TAR9,kpn:KPN_02264
A6TAS1,kpn:KPN_02266
A6TAS2,kpn:KPN_02267
A6TAT4,kpn:KPN_02279
A6TAT8,kpn:KPN_02283
A6TAT9,kpn:KPN_02284
A6TAU1,kpn:KPN_02286
A6TAV0,kpn:KPN_02295
A6TAV1,kpn:KPN_02296
A6TAV5,kpn:KPN_02300
A6TAV6,kpn:KPN_02301
A6TAW0,kpn:KPN_02305
A6TAW1,kpn:KPN_02306
A6TAW2,kpn:KPN_02307
A6TAW3,kpn:KPN_02308
A6TAW6,kpn:KPN_02311
A6TAW9,kpn:KPN_02314
A6TAX0,kpn:KPN_02315
A6TAX2,kpn:KPN_02317
A6TAX3,kpn:KPN_02318
A6TAX4,kpn:KPN_02319
A6TAX5,kpn:KPN_02320
A6TAY1,kpn:KPN_02326
A6TAY8,kpn:KPN_02333
A6TAY9,kpn:KPN_02334
A6TAZ2,kpn:KPN_02337
A6TAZ4,kpn:KPN_02339
A6TAZ6,kpn:KPN_02341
A6TAZ8,kpn:KPN_02343
A6TB00,kpn:KPN_02345
A6TB02,kpn:KPN_02347
A6TB05,kpn:KPN_02350
A6TB07,kpn:KPN_02352
A6TB08,kpn:KPN_02353
A6TB11,kpn:KPN_02356
A6TB15,kpn:KPN_02360
A6TB18,kpn:KPN_02363
A6TB19,kpn:KPN_02364
A6TB20,kpn:KPN_02365
A6TB22,kpn:KPN_02367
A6TB24,kpn:KPN_02369
A6TB25,kpn:KPN_02370
A6TB28,kpn:KPN_02373
A6TB29,kpn:KPN_02374
A6TB31,kpn:KPN_02376
A6TB32,kpn:KPN_02377
A6TB33,kpn:KPN_02378
A6TB34,kpn:KPN_02379
A6TB35,kpn:KPN_02380
A6TB38,kpn:KPN_02383
A6TB41,kpn:KPN_02386
A6TB44,kpn:KPN_02389
A6TB45,kpn:KPN_02390
A6TB48,kpn:KPN_02393
A6TB49,kpn:KPN_02394
A6TB50,kpn:KPN_02395
A6TB51,kpn:KPN_02396
A6TB55,kpn:KPN_02400
A6TB65,kpn:KPN_02413
A6TB68,kpn:KPN_02416
A6TB73,kpn:KPN_02421
A6TB77,kpn:KPN_02425
A6TB81,kpn:KPN_02429
A6TB87,kpn:KPN_02437
A6TBA1,kpn:KPN_02454
A6TBB2,kpn:KPN_02465
A6TBB8,kpn:KPN_02471
A6TBC2,kpn:KPN_02475
A6TBG6,kpn:KPN_02519
A6TBH5,kpn:KPN_02528
A6TBI8,kpn:KPN_02541
A6TBJ6,kpn:KPN_02549
A6TBJ7,kpn:KPN_02550
A6TBK4,kpn:KPN_02557
A6TBK7,kpn:KPN_02560
A6TBK8,kpn:KPN_02561
A6TBL4,kpn:KPN_02567
A6TBL7,kpn:KPN_02570
A6TBM2,kpn:KPN_02575
A6TBM8,kpn:KPN_02581
A6TBM9,kpn:KPN_02582
A6TBN0,kpn:KPN_02583
A6TBN1,kpn:KPN_02584
A6TBN2,kpn:KPN_02585
A6TBN3,kpn:KPN_02586
A6TBN6,kpn:KPN_02589
A6TBP1,kpn:KPN_02594
A6TBP2,kpn:KPN_02595
A6TBP4,kpn:KPN_02597
A6TBP6,kpn:KPN_02599
A6TBP7,kpn:KPN_02600
A6TBQ1,kpn:KPN_02604
A6TBQ9,kpn:KPN_02612
A6TBR1,kpn:KPN_02614
A6TBR3,kpn:KPN_02616
A6TBR9,kpn:KPN_02622
A6TBS2,kpn:KPN_02625
A6TBS3,kpn:KPN_02627
A6TBS7,kpn:KPN_02631
A6TBT3,kpn:KPN_02637
A6TBT4,kpn:KPN_02638
A6TBT5,kpn:KPN_02639
A6TBT7,kpn:KPN_02641
A6TBT8,kpn:KPN_02642
A6TBU2,kpn:KPN_02646
A6TBU5,kpn:KPN_02649
A6TBU7,kpn:KPN_02651
A6TBU9,kpn:KPN_02653
A6TBV4,kpn:KPN_02658
A6TBV6,kpn:KPN_02660
A6TBW3,kpn:KPN_02667
A6TBW5,kpn:KPN_02669
A6TBW6,kpn:KPN_02670
A6TBW7,kpn:KPN_02671
A6TBW8,kpn:KPN_02672
A6TBX0,kpn:KPN_02674
A6TBX1,kpn:KPN_02675
A6TBX2,kpn:KPN_02676
A6TBX3,kpn:KPN_02677
A6TBX4,kpn:KPN_02678
A6TBX5,kpn:KPN_02679
A6TBX6,kpn:KPN_02680
A6TBX7,kpn:KPN_02681
A6TBY2,kpn:KPN_02686
A6TBY3,kpn:KPN_02687
A6TBY5,kpn:KPN_02689
A6TBY9,kpn:KPN_02693
A6TBZ0,kpn:KPN_02694
A6TBZ2,kpn:KPN_02696
A6TBZ3,kpn:KPN_02697
A6TBZ4,kpn:KPN_02698
A6TBZ5,kpn:KPN_02699
A6TBZ7,kpn:KPN_02701
A6TBZ8,kpn:KPN_02702
A6TBZ9,kpn:KPN_02703
A6TC02,kpn:KPN_02706
A6TC03,kpn:KPN_02707
A6TC09,kpn:KPN_02713
A6TC13,kpn:KPN_02717
A6TC15,kpn:KPN_02719
A6TC17,kpn:KPN_02721
A6TC18,kpn:KPN_02722
A6TC23,kpn:KPN_02727
A6TC30,kpn:KPN_02735
A6TC33,kpn:KPN_02738
A6TC37,kpn:KPN_02742
A6TC38,kpn:KPN_02743
A6TC42,kpn:KPN_02749
A6TC45,kpn:KPN_02756
A6TC46,kpn:KPN_02757
A6TC50,kpn:KPN_02761
A6TC51,kpn:KPN_02762
A6TC54,kpn:KPN_02765
A6TC56,kpn:KPN_02767
A6TC59,kpn:KPN_02770
A6TC60,kpn:KPN_02771
A6TC61,kpn:KPN_02772
A6TC64,kpn:KPN_02775
A6TC65,kpn:KPN_02776
A6TC67,kpn:KPN_02778
A6TC69,kpn:KPN_02780
A6TC79,kpn:KPN_02790
A6TC84,kpn:KPN_02795
A6TC85,kpn:KPN_02796
A6TC86,kpn:KPN_02797
A6TC90,kpn:KPN_02801
A6TC93,kpn:KPN_02804
A6TC95,kpn:KPN_02806
A6TC98,kpn:KPN_02809
A6TC99,kpn:KPN_02810
A6TCA1,kpn:KPN_02812
A6TCA2,kpn:KPN_02813
A6TCA3,kpn:KPN_02814
A6TCA4,kpn:KPN_02815
A6TCA5,kpn:KPN_02816
A6TCA6,kpn:KPN_02817
A6TCB0,kpn:KPN_02821
A6TCB1,kpn:KPN_02822
A6TCB3,kpn:KPN_02824
A6TCB5,kpn:KPN_02826
A6TCB6,kpn:KPN_02827
A6TCD2,kpn:KPN_02843
A6TCD4,kpn:KPN_02845
A6TCD6,kpn:KPN_02847
A6TCE0,kpn:KPN_02851
A6TCE4,kpn:KPN_02855
A6TCE5,kpn:KPN_02856
A6TCE6,kpn:KPN_02857
A6TCE9,kpn:KPN_02860
A6TCF0,kpn:KPN_02861
A6TCF1,kpn:KPN_02862
A6TCF2,kpn:KPN_02863
A6TCF3,kpn:KPN_02864
A6TCF4,kpn:KPN_02865
A6TCG4,kpn:KPN_02875
A6TCG5,kpn:KPN_02876
A6TCG7,kpn:KPN_02878
A6TCG9,kpn:KPN_02880
A6TCH9,kpn:KPN_02890
A6TCI0,kpn:KPN_02891
A6TCI1,kpn:KPN_02892
A6TCI2,kpn:KPN_02893
A6TCI3,kpn:KPN_02894
A6TCI6,kpn:KPN_02897
A6TCI7,kpn:KPN_02898
A6TCI9,kpn:KPN_02900
A6TCJ0,kpn:KPN_02901
A6TCJ1,kpn:KPN_02902
A6TCJ2,kpn:KPN_02903
A6TCJ3,kpn:KPN_02904
A6TCJ4,kpn:KPN_02905
A6TCJ5,kpn:KPN_02906
A6TCJ8,kpn:KPN_02909
A6TCK2,kpn:KPN_02917
A6TCK7,kpn:KPN_02922
A6TCK8,kpn:KPN_02923
A6TCL0,kpn:KPN_02925
A6TCL4,kpn:KPN_02929
A6TCL7,kpn:KPN_02932
A6TCL8,kpn:KPN_02933
A6TCL9,kpn:KPN_02934
A6TCM2,kpn:KPN_02937
A6TCM4,kpn:KPN_02939
A6TCM7,kpn:KPN_02942
A6TCQ4,kpn:KPN_02969
A6TCQ7,kpn:KPN_02972
A6TCT0,kpn:KPN_02995
A6TCT2,kpn:KPN_02997
A6TCT4,kpn:KPN_02999
A6TCT5,kpn:KPN_03000
A6TCT6,kpn:KPN_03001
A6TCU0,kpn:KPN_03005
A6TCU3,kpn:KPN_03008
A6TCU9,kpn:KPN_03014
A6TCV0,kpn:KPN_03015
A6TCV4,kpn:KPN_03019
A6TCV5,kpn:KPN_03020
A6TCW1,kpn:KPN_03031
A6TCW2,kpn:KPN_03032
A6TCW7,kpn:KPN_03037
A6TCX0,kpn:KPN_03040
A6TCX9,kpn:KPN_03049
A6TCY1,kpn:KPN_03051
A6TCY3,kpn:KPN_03053
A6TCY5,kpn:KPN_03055
A6TCY6,kpn:KPN_03056
A6TCY7,kpn:KPN_03057
A6TCZ2,kpn:KPN_03062
A6TCZ3,kpn:KPN_03063
A6TCZ5,kpn:KPN_03065
A6TCZ9,kpn:KPN_03069
A6TD01,kpn:KPN_03071
A6TD05,kpn:KPN_03075
A6TD11,kpn:KPN_03081
A6TD14,kpn:KPN_03084
A6TD16,kpn:KPN_03086
A6TD26,kpn:KPN_03096
A6TD28,kpn:KPN_03098
A6TD29,kpn:KPN_03099
A6TD32,kpn:KPN_03102
A6TD33,kpn:KPN_03103
A6TD34,kpn:KPN_03104
A6TD35,kpn:KPN_03105
A6TD40,kpn:KPN_03110
A6TD41,kpn:KPN_03111
A6TD42,kpn:KPN_03112
A6TD44,kpn:KPN_03114
A6TD47,kpn:KPN_03117
A6TD53,kpn:KPN_03123
A6TD55,kpn:KPN_03125
A6TD56,kpn:KPN_03126
A6TD60,kpn:KPN_03130
A6TD62,kpn:KPN_03132
A6TD63,kpn:KPN_03133
A6TD64,kpn:KPN_03134
A6TD65,kpn:KPN_03135
A6TD66,kpn:KPN_03136
A6TD70,kpn:KPN_03140
A6TD71,kpn:KPN_03141
A6TD81,kpn:KPN_03151
A6TD83,kpn:KPN_03153
A6TD88,kpn:KPN_03158
A6TD89,kpn:KPN_03159
A6TD93,kpn:KPN_03163
A6TD94,kpn:KPN_03164
A6TDB2,kpn:KPN_03185
A6TDB4,kpn:KPN_03187
A6TDB6,kpn:KPN_03189
A6TDC2,kpn:KPN_03195
A6TDC5,kpn:KPN_03198
A6TDC9,kpn:KPN_03202
A6TDD0,kpn:KPN_03203
A6TDD1,kpn:KPN_03204
A6TDD4,kpn:KPN_03207
A6TDD6,kpn:KPN_03209
A6TDD7,kpn:KPN_03210
A6TDD8,kpn:KPN_03211
A6TDD9,kpn:KPN_03212
A6TDE1,kpn:KPN_03214
A6TDE7,kpn:KPN_03220
A6TDF4,kpn:KPN_03227
A6TDF9,kpn:KPN_03232
A6TDG4,kpn:KPN_03237
A6TDG5,kpn:KPN_03238
A6TDG6,kpn:KPN_03239
A6TDG8,kpn:KPN_03241
A6TDG9,kpn:KPN_03242
A6TDH0,kpn:KPN_03243
A6TDH1,kpn:KPN_03244
A6TDH2,kpn:KPN_03245
A6TDH3,kpn:KPN_03246
A6TDH5,kpn:KPN_03248
A6TDH9,kpn:KPN_03252
A6TDI1,kpn:KPN_03254
A6TDI2,kpn:KPN_03255
A6TDI3,kpn:KPN_03256
A6TDI4,kpn:KPN_03257
A6TDI5,kpn:KPN_03258
A6TDI6,kpn:KPN_03259
A6TDI9,kpn:KPN_03262
A6TDJ2,kpn:KPN_03265
A6TDJ6,kpn:KPN_03269
A6TDJ7,kpn:KPN_03270
A6TDJ8,kpn:KPN_03271
A6TDJ9,kpn:KPN_03272
A6TDK0,kpn:KPN_03273
A6TDK2,kpn:KPN_03275
A6TDK3,kpn:KPN_03276
A6TDK7,kpn:KPN_03280
A6TDL0,kpn:KPN_03283
A6TDL4,kpn:KPN_03287
A6TDM2,kpn:KPN_03295
A6TDM6,kpn:KPN_03299
A6TDM7,kpn:KPN_03300
A6TDN0,kpn:KPN_03303
A6TDN2,kpn:KPN_03305
A6TDN4,kpn:KPN_03307
A6TDP3,kpn:KPN_03317
A6TDP7,kpn:KPN_03321
A6TDQ0,kpn:KPN_03324
A6TDQ1,kpn:KPN_03325
A6TDQ3,kpn:KPN_03327
A6TDQ6,kpn:KPN_03330
A6TDR8,kpn:KPN_03342
A6TDR9,kpn:KPN_03343
A6TDS0,kpn:KPN_03344
A6TDS2,kpn:KPN_03346
A6TDS3,kpn:KPN_03347
A6TDS4,kpn:KPN_03348
A6TDS5,kpn:KPN_03349
A6TDS6,kpn:KPN_03350
A6TDS7,kpn:KPN_03351
A6TDS9,kpn:KPN_03353
A6TDT9,kpn:KPN_03363
A6TDU9,kpn:KPN_03373
A6TDV2,kpn:KPN_03376
A6TDV3,kpn:KPN_03377
A6TDV4,kpn:KPN_03378
A6TDV6,kpn:KPN_03380
A6TDV7,kpn:KPN_03381
A6TDV8,kpn:KPN_03382
A6TDV9,kpn:KPN_03383
A6TDW3,kpn:KPN_03387
A6TDW4,kpn:KPN_03388
A6TDW6,kpn:KPN_03390
A6TDW7,kpn:KPN_03391
A6TDW8,kpn:KPN_03392
A6TDW9,kpn:KPN_03393
A6TDY9,kpn:KPN_03414
A6TDZ1,kpn:KPN_03416
A6TDZ4,kpn:KPN_03419
A6TDZ5,kpn:KPN_03420
A6TE00,kpn:KPN_03425
A6TE04,kpn:KPN_03429
A6TE07,kpn:KPN_03432
A6TE13,kpn:KPN_03438
A6TE17,kpn:KPN_03442
A6TE19,kpn:KPN_03444
A6TE20,kpn:KPN_03445
A6TE22,kpn:KPN_03447
A6TE23,kpn:KPN_03448
A6TE25,kpn:KPN_03450
A6TE30,kpn:KPN_03455
A6TE31,kpn:KPN_03456
A6TE34,kpn:KPN_03459
A6TE39,kpn:KPN_03464
A6TE40,kpn:KPN_03465
A6TE41,kpn:KPN_03466
A6TE45,kpn:KPN_03470
A6TE50,kpn:KPN_03475
A6TE89,kpn:KPN_03478
A6TE95,kpn:KPN_03484
A6TE97,kpn:KPN_03486
A6TE98,kpn:KPN_03487
A6TE99,kpn:KPN_03488
A6TEA0,kpn:KPN_03489
A6TEA5,kpn:KPN_03494
A6TEA6,kpn:KPN_03495
A6TEB1,kpn:KPN_03500
A6TEB4,kpn:KPN_03503
A6TEC2,kpn:KPN_03511
A6TEC3,kpn:KPN_03512
A6TEC8,kpn:KPN_03517
A6TEC9,kpn:KPN_03518
A6TED0,kpn:KPN_03519
A6TED2,kpn:KPN_03521
A6TED3,kpn:KPN_03522
A6TED4,kpn:KPN_03523
A6TED7,kpn:KPN_03526
A6TED8,kpn:KPN_03527
A6TEE0,kpn:KPN_03529
A6TEE1,kpn:KPN_03530
A6TEE2,kpn:KPN_03531
A6TEE4,kpn:KPN_03533
A6TEE8,kpn:KPN_03537
A6TEF1,kpn:KPN_03540
A6TEF2,kpn:KPN_03541
A6TEF4,kpn:KPN_03543
A6TEF5,kpn:KPN_03544
A6TEF7,kpn:KPN_03546
A6TEF8,kpn:KPN_03547
A6TEF9,kpn:KPN_03548
A6TEG0,kpn:KPN_03549
A6TEG1,kpn:KPN_03550
A6TEG3,kpn:KPN_03552
A6TEG7,kpn:KPN_03556
A6TEG8,kpn:KPN_03557
A6TEH2,kpn:KPN_03561
A6TEH3,kpn:KPN_03562
A6TEH5,kpn:KPN_03564
A6TEH9,kpn:KPN_03568
A6TEI4,kpn:KPN_03573
A6TEI6,kpn:KPN_03575
A6TEI7,kpn:KPN_03576
A6TEI8,kpn:KPN_03577
A6TEI9,kpn:KPN_03578
A6TEJ2,kpn:KPN_03582
A6TEJ4,kpn:KPN_03585
A6TEJ5,kpn:KPN_03586
A6TEJ6,kpn:KPN_03587
A6TEJ7,kpn:KPN_03588
A6TEJ8,kpn:KPN_03589
A6TEJ9,kpn:KPN_03590
A6TEK0,kpn:KPN_03591
A6TEK1,kpn:KPN_03592
A6TEK2,kpn:KPN_03593
A6TEK5,kpn:KPN_03596
A6TEK7,kpn:KPN_03598
A6TEK8,kpn:KPN_03599
A6TEL2,kpn:KPN_03603
A6TEL7,kpn:KPN_03608
A6TEL8,kpn:KPN_03609
A6TEL9,kpn:KPN_03610
A6TEM0,kpn:KPN_03611
A6TEM2,kpn:KPN_03613
A6TEM4,kpn:KPN_03615
A6TEM5,kpn:KPN_03616
A6TEM8,kpn:KPN_03619
A6TEM9,kpn:KPN_03620
A6TEN6,kpn:KPN_03627
A6TEN7,kpn:KPN_03628
A6TEN9,kpn:KPN_03630
A6TEP3,kpn:KPN_03634
A6TEQ3,kpn:KPN_03644
A6TEQ4,kpn:KPN_03645
A6TEQ5,kpn:KPN_03647
A6TEQ6,kpn:KPN_03648
A6TEQ7,kpn:KPN_03649
A6TER3,kpn:KPN_03655
A6TER4,kpn:KPN_03656
A6TER5,kpn:KPN_03657
A6TER7,kpn:KPN_03659
A6TES3,kpn:KPN_03665
A6TES4,kpn:KPN_03666
A6TES6,kpn:KPN_03668
A6TET2,kpn:KPN_03674
A6TET3,kpn:KPN_03680
A6TET4,kpn:KPN_03681
A6TET5,kpn:KPN_03682
A6TET6,kpn:KPN_03683
A6TEU3,kpn:KPN_03690
A6TEU7,kpn:KPN_03694
A6TEU8,kpn:KPN_03695
A6TEU9,kpn:KPN_03696
A6TEV0,kpn:KPN_03697
A6TEV1,kpn:KPN_03698
A6TEV3,kpn:KPN_03700
A6TEV5,kpn:KPN_03702
A6TEV7,kpn:KPN_03704
A6TEV8,kpn:KPN_03705
A6TEW2,kpn:KPN_03709
A6TEW3,kpn:KPN_03710
A6TEW4,kpn:KPN_03711
A6TEW5,kpn:KPN_03712
A6TEW6,kpn:KPN_03713
A6TEW7,kpn:KPN_03714
A6TEW9,kpn:KPN_03716
A6TEX1,kpn:KPN_03718
A6TEX2,kpn:KPN_03719
A6TEX8,kpn:KPN_03725
A6TEY0,kpn:KPN_03727
A6TEY1,kpn:KPN_03728
A6TEY3,kpn:KPN_03730
A6TEY4,kpn:KPN_03731
A6TEY6,kpn:KPN_03733
A6TEY7,kpn:KPN_03734
A6TEY8,kpn:KPN_03735
A6TEZ4,kpn:KPN_03741
A6TEZ5,kpn:KPN_03742
A6TEZ8,kpn:KPN_03745
A6TEZ9,kpn:KPN_03746
A6TF01,kpn:KPN_03748
A6TF02,kpn:KPN_03749
A6TF03,kpn:KPN_03750
A6TF06,kpn:KPN_03753
A6TF07,kpn:KPN_03754
A6TF08,kpn:KPN_03755
A6TF10,kpn:KPN_03757
A6TF11,kpn:KPN_03758
A6TF14,kpn:KPN_03761
A6TF21,kpn:KPN_03768
A6TF24,kpn:KPN_03771
A6TF27,kpn:KPN_03774
A6TF29,kpn:KPN_03776
A6TF31,kpn:KPN_03778
A6TF33,kpn:KPN_03780
A6TF37,kpn:KPN_03784
A6TF38,kpn:KPN_03785
A6TF42,kpn:KPN_03789
A6TF44,kpn:KPN_03791
A6TF47,kpn:KPN_03794
A6TF48,kpn:KPN_03795
A6TF49,kpn:KPN_03796
A6TF52,kpn:KPN_03799
A6TF55,kpn:KPN_03802
A6TF56,kpn:KPN_03803
A6TF65,kpn:KPN_03812
A6TF67,kpn:KPN_03814
A6TF70,kpn:KPN_03817
A6TF73,kpn:KPN_03820
A6TF75,kpn:KPN_03822
A6TF76,kpn:KPN_03823
A6TF78,kpn:KPN_03825
A6TF80,kpn:KPN_03827
A6TF82,kpn:KPN_03829
A6TF85,kpn:KPN_03832
A6TF89,kpn:KPN_03836
A6TF90,kpn:KPN_03837
A6TF91,kpn:KPN_03838
A6TF94,kpn:KPN_03841
A6TF95,kpn:KPN_03842
A6TF99,kpn:KPN_03846
A6TFA4,kpn:KPN_03851
A6TFA8,kpn:KPN_03855
A6TFB1,kpn:KPN_03858
A6TFB2,kpn:KPN_03859
A6TFB4,kpn:KPN_03861
A6TFB8,kpn:KPN_03865
A6TFC3,kpn:KPN_03870
A6TFC4,kpn:KPN_03871
A6TFC6,kpn:KPN_03873
A6TFC9,kpn:KPN_03876
A6TFD0,kpn:KPN_03877
A6TFD1,kpn:KPN_03878
A6TFD6,kpn:KPN_03883
A6TFD7,kpn:KPN_03884
A6TFD8,kpn:KPN_03885
A6TFD9,kpn:KPN_03886
A6TFE0,kpn:KPN_03887
A6TFE3,kpn:KPN_03890
A6TFE8,kpn:KPN_03895
A6TFF1,kpn:KPN_03898
A6TFF7,kpn:KPN_03905
A6TFF9,kpn:KPN_03907
A6TFG2,kpn:KPN_03910
A6TFG3,kpn:KPN_03911
A6TFG4,kpn:KPN_03912
A6TFG5,kpn:KPN_03913
A6TFH0,kpn:KPN_03918
A6TFH4,kpn:KPN_03922
A6TFH5,kpn:KPN_03923
A6TFI4,kpn:KPN_03932
A6TFI5,kpn:KPN_03933
A6TFI8,kpn:KPN_03936
A6TFI9,kpn:KPN_03937
A6TFJ3,kpn:KPN_03942
A6TFJ6,kpn:KPN_03945
A6TFJ7,kpn:KPN_03946
A6TFJ8,kpn:KPN_03947
A6TFK0,kpn:KPN_03949
A6TFK1,kpn:KPN_03950
A6TFK2,kpn:KPN_03951
A6TFK3,kpn:KPN_03952
A6TFK4,kpn:KPN_03953
A6TFK5,kpn:KPN_03954
A6TFK6,kpn:KPN_03955
A6TFL2,kpn:KPN_03961
A6TFL3,kpn:KPN_03962
A6TFL4,kpn:KPN_03963
A6TFL5,kpn:KPN_03964
A6TFM5,kpn:KPN_03974
A6TFM7,kpn:KPN_03976
A6TFM9,kpn:KPN_03978
A6TFN2,kpn:KPN_03981
A6TFN5,kpn:KPN_03984
A6TFP1,kpn:KPN_03990
A6TFP5,kpn:KPN_03994
A6TFP7,kpn:KPN_03996
A6TFQ2,kpn:KPN_04001
A6TFQ9,kpn:KPN_04008
A6TFR1,kpn:KPN_04010
A6TFR2,kpn:KPN_04011
A6TFR3,kpn:KPN_04012
A6TFS0,kpn:KPN_04019
A6TFS3,kpn:KPN_04023
A6TFS7,kpn:KPN_04028
A6TFS8,kpn:KPN_04029
A6TFU2,kpn:KPN_04043
A6TFU3,kpn:KPN_04044
A6TFV0,kpn:KPN_04051
A6TFV1,kpn:KPN_04052
A6TFV2,kpn:KPN_04053
A6TFV4,kpn:KPN_04055
A6TFV5,kpn:KPN_04056
A6TFW4,kpn:KPN_04065
A6TFX1,kpn:KPN_04072
A6TFX2,kpn:KPN_04073
A6TFX4,kpn:KPN_04075
A6TFX6,kpn:KPN_04077
A6TFY2,kpn:KPN_04083
A6TFY3,kpn:KPN_04084
A6TDX0,kpn:KPN_03394
A6TDZ7,kpn:KPN_03422
A6T8M9,kpn:KPN_01519
A6T8K5,kpn:KPN_01494
A6T8G6,kpn:KPN_01455
A6T8G5,kpn:KPN_01454
A6T8G3,kpn:KPN_01452
A6T814,kpn:KPN_01302
A6T800,kpn:KPN_01288
A6T7Z9,kpn:KPN_01287
A6T7Z6,kpn:KPN_01284
A6T7Y8,kpn:KPN_01276
A6T7U4,kpn:KPN_01232
A6T7S1,kpn:KPN_01209
A6T7N9,kpn:KPN_01177
A6T7N1,kpn:KPN_01169
A6T7M6,kpn:KPN_01164
A6T7M3,kpn:KPN_01161
A6T7L7,kpn:KPN_01155
A6T7L5,kpn:KPN_01153
A6T7L3,kpn:KPN_01151
A6T7L0,kpn:KPN_01148
A6T7K2,kpn:KPN_01140
A6T7J1,kpn:KPN_01129
A6T7I5,kpn:KPN_01123
A6T7I1,kpn:KPN_01119
A6T7E1,kpn:KPN_01079
A6T7D5,kpn:KPN_01073
A6T7D0,kpn:KPN_01068
A6T7C0,kpn:KPN_01058
A6TBS9,kpn:KPN_02633
A6TBT9,kpn:KPN_02643
A6TBU0,kpn:KPN_02644
A6TBW4,kpn:KPN_02668
A6TBZ1,kpn:KPN_02695
A6TC00,kpn:KPN_02704
A6TB57,kpn:KPN_02402
A6TB60,kpn:KPN_02405
A6TB62,kpn:KPN_02410
A6TB70,kpn:KPN_02418
A6TB93,kpn:KPN_02444
A6T798,kpn:KPN_01034
A6T790,kpn:KPN_01026
A6T786,kpn:KPN_01022
A6T766,kpn:KPN_01001
A6T762,kpn:KPN_00997
A6T735,kpn:KPN_00970
A6T730,kpn:KPN_00965
A6T712,kpn:KPN_00947
A6T6V9,kpn:KPN_00894
A6T6U2,kpn:KPN_00877
A6T6T9,kpn:KPN_00874
A6T6T8,kpn:KPN_00873
A6T6T4,kpn:KPN_00869
A6T6T1,kpn:KPN_00866
A6T6S4,kpn:KPN_00859
A6T6Q3,kpn:KPN_00838
A6T6Q2,kpn:KPN_00837
A6T6N0,kpn:KPN_00815
A6T6M4,kpn:KPN_00809
A6T6L7,kpn:KPN_00802
A6T6K6,kpn:KPN_00791
A6T6I7,kpn:KPN_00772
A6T6F5,kpn:KPN_00733
A6T6E0,kpn:KPN_00718
A6T680,kpn:KPN_00651
A6T616,kpn:KPN_00587
A6T613,kpn:KPN_00584
A6T611,kpn:KPN_00582
A6T609,kpn:KPN_00580
A6T5Y3,kpn:KPN_00554
A6T5X2,kpn:KPN_00543
A6T5T9,kpn:KPN_00510
A6T5J8,kpn:KPN_00417
A6T5K1,kpn:KPN_00420
A6TD48,kpn:KPN_03118
A6TD54,kpn:KPN_03124
A6TD79,kpn:KPN_03149
A6TD86,kpn:KPN_03156
A6TD92,kpn:KPN_03162
A6TD95,kpn:KPN_03168
A6T5Q5,kpn:KPN_00475
A6T5Q7,kpn:KPN_00477
A6T5R2,kpn:KPN_00482
A6T5R3,kpn:KPN_00483
A6T5R4,kpn:KPN_00484
A6T8P6,kpn:KPN_01536
A6T8Q3,kpn:KPN_01543
A6T8Q9,kpn:KPN_01549
A6TAI0,kpn:KPN_02173
A6TAE8,kpn:KPN_02141
A6TAE2,kpn:KPN_02135
