"","x"
"889","883040"
"890","878588"
"891","879369"
"892","878165"
"893","881903"
"894","878299"
"895","878315"
"896","878352"
"897","878520"
"898","878349"
"899","878331"
"900","882062"
"901","877763"
"902","878434"
"903","879513"
"904","878306"
"905","880653"
"906","880613"
"907","880629"
"908","880673"
"909","878803"
"910","877608"
"911","880933"
"912","879685"
"913","881525"
"914","881987"
"915","881719"
"916","882106"
"917","880920"
"918","881895"
"919","880882"
"920","881363"
"921","878621"
"922","881093"
"923","881832"
"924","881477"
"925","881299"
"926","881039"
"927","878312"
"928","880990"
"929","880291"
"930","878988"
"931","878258"
"932","878292"
"933","879528"
"934","880898"
"935","878144"
"936","879549"
"937","881189"
"938","881685"
"939","878332"
"940","882021"
"941","881999"
"942","881910"
"943","879253"
"944","881965"
"945","882022"
"946","881993"
"947","879563"
"948","882127"
"949","881970"
"950","882085"
"951","882073"
"952","882013"
"953","881882"
"954","881917"
"955","882153"
"956","882131"
"957","879609"
"958","882028"
"959","882155"
"960","882055"
"961","882113"
"962","882033"
"963","881864"
"964","882991"
"965","877786"
"966","877667"
"967","878060"
"968","877607"
"969","878313"
"970","878612"
"971","879193"
"972","879204"
"973","878363"
"974","877569"
"975","878309"
"976","878336"
"977","878298"
"978","878301"
"979","878492"
"980","880617"
"981","878234"
"982","879339"
"983","880794"
"984","880760"
"985","883098"
"986","880660"
"987","880625"
"988","880721"
"989","878421"
"990","880689"
"991","879994"
"992","883095"
"993","882996"
"994","879448"
"995","882993"
"996","878040"
"997","879264"
"998","879525"
"999","879282"
"1000","883077"
"1001","881642"
"1002","883119"
"1003","878036"
"1004","879534"
"1005","879355"
"1006","879492"
"1007","879387"
"1008","877573"
"1009","877570"
"1010","880602"
"1011","878431"
"1012","882956"
"1013","880285"
"1014","878670"
"1015","878608"
"1016","880062"
"1017","880318"
"1018","880473"
"1019","880272"
"1020","880186"
"1021","880107"
"1022","881850"
"1023","880069"
"1024","880537"
"1025","880529"
"1026","881703"
"1027","881739"
"1028","881756"
"1029","881794"
"1030","881514"
"1031","881555"
"1032","881660"
"1033","879650"
"1034","881411"
"1035","881433"
"1036","881467"
"1037","881498"
"1038","881357"
"1039","881393"
"1040","881262"
"1041","881315"
"1042","881178"
"1043","881220"
"1044","881110"
"1045","881139"
"1046","881016"
"1047","881064"
"1048","881260"
"1049","880325"
"1050","880977"
"1051","881840"
"1052","881681"
"1053","880864"
"1054","880148"
"1055","879652"
"1056","877949"
"1057","878069"
"1058","878078"
"1059","880501"
"1060","881243"
"1061","878501"
"1062","879627"
"1063","880359"
"1064","877603"
"1065","879618"
"1066","878124"
"1067","878285"
"1068","878576"
"1069","880935"
"1070","879458"
"1071","878536"
"1072","878578"
"1073","878191"
"1074","877768"
"1075","878583"
"1076","880876"
"1077","877914"
"1078","880939"
"1079","882052"
"1080","881951"
"1081","881775"
"1082","881896"
"1083","882066"
"1084","881960"
"1085","878201"
"1086","882087"
"1087","882031"
"1088","881927"
"1089","882074"
"1090","880874"
"1091","882010"
"1092","879381"
"1093","883059"
"1094","879373"
"1095","883036"
"1096","883084"
"1097","879317"
"1098","883062"
"1099","879409"
"1100","882144"
"1101","879613"
"1102","878916"
"1103","882157"
"1104","880044"
"1105","880201"
"1106","881938"
"1107","881684"
"1108","877671"
"1109","880747"
"1110","880761"
"1111","879981"
"1112","879182"
"1113","879965"
"1114","879224"
"1115","877785"
"1116","877665"
"1117","878079"
"1118","879186"
"1119","878232"
"1120","879999"
"1121","879881"
"1122","880377"
"1123","879111"
"1124","880837"
"1125","880696"
"1126","878039"
"1127","879554"
"1128","878072"
"1129","879850"
"1130","877809"
"1131","878264"
"1132","878737"
"1133","879951"
"1134","877850"
"1135","878272"
"1136","878080"
"1137","879819"
"1138","878620"
"1139","877656"
"1140","877692"
"1141","877716"
"1142","879028"
"1143","878647"
"1144","877579"
"1145","879610"
"1146","877757"
"1147","877783"
"1148","877810"
"1149","878058"
"1150","878433"
"1151","878458"
"1152","878215"
"1153","877589"
"1154","879547"
"1155","880306"
"1156","880763"
"1157","880706"
"1158","878319"
"1159","878409"
"1160","879211"
"1161","878505"
"1162","878584"
"1163","878005"
"1164","879194"
"1165","879187"
"1166","878391"
"1167","878277"
"1168","880848"
"1169","880700"
"1170","880645"
"1171","877941"
"1172","879934"
"1173","880017"
"1174","880448"
"1175","880589"
"1176","879923"
"1177","883085"
"1178","879469"
"1179","879327"
"1180","883112"
"1181","878419"
"1182","879533"
