"","x"
"1270","3509800"
"1271","3509801"
"1272","3509802"
"1273","3509803"
"1274","3509805"
"1275","3509806"
"1276","3509807"
"1277","3509808"
"1278","3509809"
"1279","3509810"
"1280","3509811"
"1281","3509812"
"1282","3509813"
"1283","3509814"
"1284","3509815"
"1285","3509816"
"1286","3509817"
"1287","3509819"
"1288","3509820"
"1289","3509821"
"1290","3509833"
"1291","3509834"
"1292","3509835"
"1293","3509836"
"1294","3509837"
"1295","3509838"
"1296","3509839"
"1297","3509840"
"1298","3509841"
"1299","3509842"
"1300","3509843"
"1301","3509844"
"1302","3509845"
"1303","3509846"
"1304","3509847"
"1305","3509848"
"1306","3509849"
"1307","3509850"
"1308","3509851"
"1309","3509852"
"1310","3509853"
"1311","3509854"
"1312","3509855"
"1313","3509857"
"1314","3509858"
"1315","3509859"
"1316","3509860"
"1317","3509862"
"1318","3509863"
"1319","3509864"
"1320","3509865"
"1321","3509866"
"1322","3509867"
"1323","3509869"
"1324","3509870"
"1325","3509871"
"1326","3509872"
"1327","3509873"
"1328","3509874"
"1329","3509875"
"1330","3509876"
"1331","3509877"
"1332","3509878"
"1333","3509879"
"1334","3509880"
"1335","3509881"
"1336","3509883"
"1337","3509884"
"1338","3509885"
"1339","3509886"
"1340","3509888"
"1341","3509889"
"1342","3509890"
"1343","3509891"
"1344","3509892"
"1345","3509893"
"1346","3509894"
"1347","3509895"
"1348","3509896"
"1349","3509897"
"1350","3509899"
"1351","3509900"
"1352","3509901"
"1353","3509902"
"1354","3509903"
"1355","3509904"
"1356","3509905"
"1357","3509906"
"1358","3509907"
"1359","3509908"
"1360","3509909"
"1361","3509910"
"1362","3509911"
"1363","3509912"
"1364","3509913"
"1365","3509914"
"1366","3509915"
"1367","3509916"
"1368","3509917"
"1369","3509918"
"1370","3509919"
"1371","3509920"
"1372","3509921"
"1373","3509922"
"1374","3509923"
"1375","3509924"
"1376","3509925"
"1377","3509926"
"1378","3509927"
"1379","3509928"
"1380","3509929"
"1381","3509930"
"1382","3509931"
"1383","3509932"
"1384","3509933"
"1385","3509935"
"1386","3509936"
"1387","3509937"
"1388","3509938"
"1389","3509939"
"1390","3509940"
"1391","3509941"
"1392","3509942"
"1393","3509943"
"1394","3509944"
"1395","3509945"
"1396","3509946"
"1397","3509947"
"1398","3509948"
"1399","3509949"
"1400","3509950"
"1401","3509951"
"1402","3509952"
"1403","3509953"
"1404","3509954"
"1405","3509955"
"1406","3509956"
"1407","3509957"
"1408","3509958"
"1409","3509959"
"1410","3509960"
"1411","3509961"
"1412","3509962"
"1413","3509963"
"1414","3509964"
"1415","3509965"
"1416","3509966"
"1417","3509967"
"1418","3509968"
"1419","3509969"
"1420","3509970"
"1421","3509971"
"1422","3509972"
"1423","3509973"
"1424","3509974"
"1425","3509975"
"1426","3509976"
"1427","3509977"
"1428","3509978"
"1429","3509979"
"1430","3509980"
"1431","3509981"
"1432","3509982"
"1433","3509983"
"1434","3509984"
"1435","3509985"
"1436","3509986"
"1437","3509988"
"1438","3509989"
"1439","3509990"
"1440","3509991"
"1441","3509992"
"1442","3509993"
"1443","3509994"
"1444","3509995"
"1445","3509996"
"1446","3509997"
"1447","3509998"
"1448","3509999"
"1449","3510000"
"1450","3510001"
"1451","3510002"
"1452","3510003"
"1453","3510004"
"1454","3510005"
