From,To
A0A0D0IME0,hih:NF38_01545
A0A0D0IME0,hiw:NTHI477_01815
A0A0D0IME0,hix:NTHI723_00984
A0A0C5F2D0,hih:NF38_01560
A0A0C5F2D0,hiw:NTHI477_01812
A0A0C5F2D0,hix:NTHI723_00987
A0A0C5F1R9,hic:NTHIC486_00853
A0A0C5F1R9,hih:NF38_04585
A0A0C5F1R9,hiw:NTHI477_01200
A0A0C5F1R9,hix:NTHI723_01536
A0A2R3GB72,hiw:NTHI477_01202
A0A112VM33,hic:NTHIC486_00840
A0A112VM33,hih:NF38_04470
A0A112VM33,hiw:NTHI477_01223
A0A2S9RTI8,hih:NF38_04435
A0A2S9RTI8,hiw:NTHI477_01230
A0A2S9RTI8,hix:NTHI723_01506
A0A0D0HQY1,hic:NTHIC486_00830
A0A0D0HQY1,hih:NF38_04420
A0A0D0HQY1,hiw:NTHI477_01233
A0A0D0HQY1,hix:NTHI723_01503
A0A2R3G152,hic:NTHIC486_00826
A0A2R3G152,hih:NF38_04400
A0A2R3G152,hiw:NTHI477_01237
A0A2R3G152,hix:NTHI723_01499
A0A0Y7KDF0,hiw:NTHI477_01245
A0A2V0S2F9,hih:NF38_04270
A0A2V0S2F9,hiw:NTHI477_01264
A0A2V0S2F9,hix:NTHI723_01473
A0A2R3FZZ3,hih:NF38_04260
A0A2R3FZZ3,hiw:NTHI477_01266
A0A2R3FZZ3,hix:NTHI723_01471
A0A1Q5Y1V4,hih:NF38_04225
A0A1Q5Y1V4,hiw:NTHI477_01274
A0A1Q5Y1V4,hix:NTHI723_01463
A0A2R3FVY9,hiw:NTHI477_01275
A0A2R3FVY9,hix:NTHI723_01462
A0A2R3FVV9,hih:NF38_04215
A0A2R3FVV9,hiw:NTHI477_01276
A0A2R3FVV9,hix:NTHI723_01461
A0A0D0IE37,hic:NTHIC486_00741
A0A0D0IE37,hih:NF38_04140
A0A0D0IE37,hiw:NTHI477_01291
A0A2S9S0R5,hiw:NTHI477_01309
A0A0Y7L2B9,hiw:NTHI477_01339
A0A0K9L1Y2,hic:NTHIC486_00692
A0A0K9L1Y2,hiw:NTHI477_01341
A0A0Y7JE08,hic:NTHIC486_00673
A0A0Y7JE08,hih:NF38_03800
A0A0Y7JE08,hiw:NTHI477_01360
A0A0Y7JE08,hix:NTHI723_01370
A0A2R3G5R1,hic:NTHIC486_00670
A0A2R3G5R1,hih:NF38_03785
A0A2R3G5R1,hiw:NTHI477_01363
A0A2R3G5R1,hix:NTHI723_01367
A0A0C5F1A5,hic:NTHIC486_00648
A0A0C5F1A5,hih:NF38_03695
A0A0C5F1A5,hiw:NTHI477_01381
A0A0C5F1A5,hix:NTHI723_01349
A0A2R3FW70,hih:NF38_03690
A0A2R3FW70,hiw:NTHI477_01382
A0A2R3FW70,hix:NTHI723_01348
A0A0C5EQH5,hih:NF38_03635
A0A0C5EQH5,hiw:NTHI477_01393
A0A0C5EQH5,hix:NTHI723_01337
A0A2R3G0J9,hih:NF38_03610
A0A2R3G0J9,hiw:NTHI477_01398
A0A2R3G0J9,hix:NTHI723_01332
A0A0D0IIZ3,hic:NTHIC486_00612
A0A0D0IIZ3,hih:NF38_03510
A0A0D0IIZ3,hiw:NTHI477_01418
A0A0D0IIZ3,hix:NTHI723_01313
A0A2R3FLA1,hih:NF38_03500
A0A2R3FLA1,hiw:NTHI477_01420
A0A2R3FLA1,hix:NTHI723_01311
A0A0D0GY57,hih:NF38_03135
A0A0D0GY57,hiw:NTHI477_01498
A0A0D0GY57,hix:NTHI723_01303
A0A0D0GY27,hih:NF38_02905
A0A0D0GY27,hiw:NTHI477_01545
A0A0D0GY27,hix:NTHI723_01256
A0A2V0RVI5,hih:NF38_02845
A0A2V0RVI5,hiw:NTHI477_01558
A0A2V0RVI5,hix:NTHI723_01244
A0A2X1PKS4,hiw:NTHI477_01563
A0A2X1PKS4,hix:NTHI723_01239
A0A0C5F3K7,hic:NTHIC486_00514
A0A0C5F3K7,hiw:NTHI477_01587
A0A0C5F3K7,hix:NTHI723_01216
A0A0C5FA96,hic:NTHIC486_00513
A0A0C5FA96,hih:NF38_02690
A0A0C5FA96,hiw:NTHI477_01588
A0A0C5FA96,hix:NTHI723_01215
A0A112VKP6,hic:NTHIC486_00511
A0A112VKP6,hih:NF38_02680
A0A112VKP6,hiw:NTHI477_01590
A0A112VKP6,hix:NTHI723_01213
A0A0D0ICC2,hic:NTHIC486_00509
A0A0D0ICC2,hih:NF38_02670
A0A0D0ICC2,hiw:NTHI477_01592
A0A0D0ICC2,hix:NTHI723_01211
A0A112VKU9,hic:NTHIC486_00508
A0A112VKU9,hih:NF38_02665
A0A112VKU9,hiw:NTHI477_01593
A0A112VKU9,hix:NTHI723_01210
A0A0D0IFM5,hic:NTHIC486_00483
A0A0D0IFM5,hih:NF38_02530
A0A0D0IFM5,hiw:NTHI477_01618
A0A0D0IFM5,hix:NTHI723_01185
A0A2S9S7B7,hih:NF38_02525
A0A2S9S7B7,hiw:NTHI477_01619
A0A2S9S7B7,hix:NTHI723_01184
A0A0D0HQ55,hih:NF38_02485
A0A0D0HQ55,hiw:NTHI477_01627
A0A0D0IFN9,hic:NTHIC486_00473
A0A0D0IFN9,hih:NF38_02480
A0A0D0IFN9,hiw:NTHI477_01628
A0A0D0IFN9,hix:NTHI723_01175
A0A121Y4N5,hic:NTHIC486_00449
A0A121Y4N5,hih:NF38_02360
A0A121Y4N5,hiw:NTHI477_01652
A0A2S9S7G6,hiw:NTHI477_01653
A0A0D0IDI8,hic:NTHIC486_00427
A0A0D0IDI8,hih:NF38_02265
A0A0D0IDI8,hiw:NTHI477_01673
A0A0D0IDI8,hix:NTHI723_01133
A0A0Y7KVT0,hih:NF38_02225
A0A0Y7KVT0,hiw:NTHI477_01681
A0A0Y7KVT0,hix:NTHI723_01123
A0A2S9S7I4,hih:NF38_02220
A0A2S9S7I4,hiw:NTHI477_01682
A0A2S9S7I4,hix:NTHI723_01122
A0A0D0IJM5,hic:NTHIC486_00417
A0A0D0IJM5,hih:NF38_02215
A0A0D0IJM5,hiw:NTHI477_01683
A0A0D0IJM5,hix:NTHI723_01121
A0A112WE38,hic:NTHIC486_00412
A0A112WE38,hih:NF38_02190
A0A112WE38,hiw:NTHI477_01688
A0A112WE38,hix:NTHI723_01116
A0A0C5EXV3,hic:NTHIC486_00900
A0A0C5EXV3,hih:NF38_04765
A0A0C5EXV3,hiw:NTHI477_01164
A0A0C5EXV3,hix:NTHI723_01572
A0A1Q5Y3V7,hih:NF38_04800
Q6Q511,hih:NF38_04805
Q6Q511,hiw:NTHI477_01156
Q6Q511,hix:NTHI723_01580
A0A0D0IK19,hih:NF38_05265
A0A0D0IK19,hiw:NTHI477_01072
A0A0D0IK19,hix:NTHI723_01673
A0A0K9L4J6,hiw:NTHI477_01061
